question,wrong_choices,correct_answer
"After the death of Hazrat Zaid Bin Harith (RA), the leader of the Muslim army was ________ in the battle of Mota.","B. Hazrat Umar (RA)
C. Hazrat Bilal (RA)
D. Hazrat Usman (RA)",A. Hazrat Ja’far ibn Abi Talib (RA)
"After the death of Jafar ibn Abi Talib (RA), the leader of the Muslim army was _________ in the battle of Mota.","B. Hazrat Khalid Bin Waleed (RA)
C. Hazrat Zaid Bin Harith (RA)
D. None of these",A. Hazrat Abdullah Bin Rawaha (RA)
Ghazwa Mota took place in __________?,"A. Madina
B. Hijaz
C. Makkah",D. Taif
Holy Prophet (PBUH) had 10 paternal Uncles and _________ paternal aunts?,"A. 10

C. 5
D. 7",B. 6
Makkah was conquered in a year_________?,"B. 629 A.D
C. 628 A.D
D. 634 A.D",A. 630 A.D
"Hazrat Umar R.A embraced Islam, influenced by which Surah Of Holy Quran?","B. Surah Yaseen
C. Surah Fateh
D. Surah Almaedah",A. Surah Taha
Which surahs are called Mauzatain?,"B. First two surahs
C. Last four surahs
D. None of these",A. Last two surahs
The first meal in Jannah will be__________?,"A. Milk
B. Honey
C. Meat",D. Fish Liver
when were wine declared haraam?,"B. 6 hijri
C. 8 hijri
D. 9 hijri",A. 4 hijri
What Is Meaning Of Astghafar?,"A. Unity
B. Purity
C. Testimony",D. Penitence
What Is Meaning Of Tawheed?,"B. Purity
C. Testimony
D. Galorification",A. Oneness
Vowel marks were introduced into Arabic script by________?,"B. Abdul Malik Bin Marwan
C. Walid
D. Abu Hanifa",A. Hajaj Bin yousuf
The tragedy of Karbala took place in ________?,"A. 645 A.D

C. 690 A.D
D. 670 A.D",B. 680 A.D
Muslims conquered Egypt under the Leadership of ___________?,"A. Saa bin Abi Waqas
B. Khalid bin Walid

D. Hajjaj bin Yousuf",C. Amir bin A’s
The Umayyad rule in Spain lasted for __________years,"B. 135
C. 136
D. 145",A. 125
Imam Shafi was Born at Gaza and died at ____________?,"A. Madina
B. Makkah
C. Jerusalem","D. Al Fustat, Egypt"
Hazart Abu Zar Ghafari (RA) belongs to Banu Ghifar The kinanah Tribe and he died in ________A.D.,"A. 651 AD.

C. 653 AD.
D. 634 AD.",B. 652 AD.
Tafseer al Quran al Azeem was written by _____________?,"B. Imam Abu HAneefa
C. Imam Ghazali
D. Imam Razi",A. Ismail bin Kathir (Ibn Al Athir)
Zulbujadeen is the title of ___________?,"A. Hazrat Jaffar Tayar (RA)
B. Hazrat Abu Ayub Ansari (RA)

D. Hazrat Ali (RA)",C. Hazrat Abdullah (RA)
Hazrat Ibn Abbas (RA) had the title of ____________?,"A. Naqeeb-e-Ansar
B. Sayyed-ul-Tabe’en

D. Maizban-e-Rasool (SAW)",C. Turjuman-ul-Quran
What was the miracle given to Hazrat Isa (AS) by Allah?,"B. Moving the Mountains
C. Cutting the Moon in half
D. Giving voice to dumb",A. Reviving the Dead
Hazrat Isa (AS) prayed to Allah to become the Ummati of which Prophet?,"A. Hazrat Musa (AS)

C. Hazrat Ibrahim (AS)
D. Hazrat Nooh (AS)",B. Hazrat Muhammad (SAW)
Hazrat Isa (AS) was sent to preach the message of Allah to the people of ___________ ?,"B. Whole World
C. Islam
D. Only for Arab",A. Israel
Which City Is Called Umm-Ul-Qura?,"A. Tehran
B. Madina

D. None of these",C. Makkah
“Qaim-ul-Lail” and “Saim-ul-Nahar” are the titles of ______________ ?,"A. Hazrat Abu Bakr (RA)
B. Hazrat Usman (RA)
C. Hazrat Umar (RA)",D. Hazrat Ali (RA)
“Naqeeb-e-Islam” is the title of __________ ?,"A. Hazrat Abu Bakr (RA)
B. Hazrat Umar (RA)
C. Hazrat Usman (RA)",D. Hazrat Ali (RA)
How many sons did Hazrat Adam (A.S) have?,"A. 1
B. 2

D. 4",C. 3
Hazrat Ubaidah bin al-Jarrah had the title of ___________?,"A. Sayyed-ul-Muslimeen

C. Khair-ul-Bashr
D. Khair-ul-Tabe’en",B. Ameen-ul-Ummat
Qazf in Islamic law is imposed on__________?,"B. Fraudulent
C. Theft
D. None",A. False accusation of Zina
What is the meaning of Quranic Surah”Al-Nas”?,"A. The unity

C. Time
D. None",B. The men
What is the meaning of Quranic surah”Al-Asr”?,"B. The Hell
C. The unity
D. None",A. Time
How many Verses are in Surah “Al Fatiha”?,"A. 6
B. 5

D. 3",C. 7
How many Rukus in surah”Al-Fatiha”?,"B. 2
C. 3
D. 5",A. 1
Maximum Verses/Ayats in a surah in Holy Quran are_________?,"B. 217
C. 230
D. None",A. 286
“Bahr-ul-Jud” is the title of ______________?,"A. Hazrat Jaffar Tayyar (RA)

C. Hazrat Salman Farsi (RA)
C. None of these",B. Hazrat Abdullah bin Jaffar (RA)
“Khateeb-e-Rasoolullah (SAW)” is the title of ______________?,"A. Hazrat Shoaib Roomi (RA)

C. Hazrat Harith bin Suraqa (RA)
D. None of these",B. Hazrat Thabit bin Qais (RA)
“Mahram-e-Raza-e-Nabuwat” is the title of ______________?,"A. Hazrat Abu Talha Ansari (RA)

C. Hazrat Awais Qarni (RA)
D. None of these",B. Hazrat Huzefa bin -al-Yaman (RA)
How many Verses in surah “An Nisa”?,"B. 200
C. 286
D. None",A. 176
How many years Aisha(RA) remained alive after the death of Muhammad (SAW) ?,"A. 40
B. 42

D. 45",C. 44
How many verses in “Surah Al-Baqrah”?,"B. 200
C. 176
D. None",A. 286
Arbeen is the book of Hadith in which there are _______ Hadith?,"B. 50 Hadith
C. 20 Hadith
D. 30 Hadith",A. 40 Hadith
Kitab-ul-Assar is compiled by__________?,"B. Imam Shafi (RA)
C. Imam Malik (RA)
D. Imam Humbal (RA)",A. Imam Abu Hanifah (RA)
Batha Valley is situated in________?,"B. Madina
C. Egypt
D. Jordan",A. Makkah
___________ is the title of Hazrat Abdullah bin Amir?,"B. Sheikh-ul-Islam
C. Maseeh-ul-Islam
D. None of these",A. Fath-e-Khurasan
Maizban-e-Rasool (SAW) is the title of ____________?,"A. Hazrat Abi Ka’ab (RA)
B. Hazrat Salman Farsi (RA)

D. Hazrat Mugaira bin Shuaba (RA)",C. Hazrat Abu Ayub Ansari (RA)
What was the language of Arab people?,"A. Persian
B. English
C. French",D. Arabic
What was the biggest religion of Arab people before Islam?,"B. Fire worship
C. Stars worship
D. Sun worship",A. Idol worship
Who established the foundation of Umayyad dynasty?,"A. Hazrat Abubakr RA

C. Hazrat Abo Sufyan RA
D. Hazrat Khalid Bin Waleed RA",B. Hazrat Ameer Muawiya RA
Which of the following two Sahabis was sent during Battle of Badr to collect information about the caravan of Quraish?,"A. Hazrat Saad Bin Abi Waqqas(RA) and Hazrat Abu Ubaidah Bin Al Jirrah(RA)
B. Hazrat Abu Ubaidah Bin Al Jirrah(RA) and Hazrat Abu Bakar(RA)
C. Hazrat Abu Bakar(RA) and Hazrat Saad Bin Abi Waqqas(RA)",D. Hazrat Talha ibn Ibaidullah and Hazrat Saeed iBin Zaid(RA)
In whch surah are the 27 Attributes of God mentioned?,"A. Al-Qalam
B  Al-Mulk

D. At-Talaq",C. Hadeed
Which member of Ashra Mubashara was given the title of Amin-ul-Ummat?,"B. Hazrat Saad Bin Abi Waqas(RA)
C. Hazrat Abdur Rehman Bin Auf(RA)
D. HAzrat Saeed Bin Zaid(RA)",A. Hazrat Abu-Ubaidah Bin Al-Jirrah(RA)
In which surah of the Quran can maximum instructions be found?,"A. Ar Rehman

C. Al Imran
D. An Nisa",B. Baqarah
Minimum number of people required for Jumu’ah prayer are_________?,"A. 2

C. 4
D. 5",B. 3
Who was the first person from Madina to accept  Islam?,"A. Hazrat Abu Zar R.A
B. Hazrat Khalid bin waleed R.A

D. None of these",C. Hazrat Suwaid bin Samit R.A
Who raised the flag in Ghazwa for the first time?,"B. Hazrat abu Salman (RA)
C. Hazrat Umar (RA)
D. Hazrat Saad bin Maaz (RA)",A. Hazrat Hamza (RA)
Name the First Jannati Shaheed who neither offered any prayer nor kept any fast?,"A. Hazrt Saad bin Maaz (RA)
B. Hazrt Swaid bin Samit (RA)

D. Hazrt Harram bin Malhan (RA)",C. Hazrt Aseeram bani Abdul Ashal (RA)
Name the first person who received three blows of arrows during prayer but did not discontinue his prayer?,"A. Hazrat Harram bin Malhan (RA)
B. Hazrat Saad bin Maaz (RA)

D. Hazrat Swaid bin Samit (RA)",C. Hazrat Abaad bin Bashar (RA)
Who was first preacher of Islam appointed by Hazrat Muhammad (SAW) for the people of Madina?,"B. Hazrat Jafar Tayyar (RA)
C. Hazrat Ayub Ansari (RA)
D. Hazrat Usman (RA)",A. Hazrat Musab ibn Umair (RA)
Name of the son of Hazrat Yaqoob (A.S) whose off-springs are the Jews?,"A. Yousaf (a.s)

C. Ishaq (a.s)
D. Lawi
E. None of these",B. Yahooda
When the first wahi was revealed to the Holy Prophet (PBUH)?,"A. 600AD

C. 630AD
D. 710AD",B. 610AD
"Hajr (????) was old city which served as capital of Province “Al-Yamamah”, the modern name of this city is________?","B. Dammam
C. Abha
D. Al-Qatif",A. Riyadh
"When did Ottoman Sultan Muhammad II Fateh capture the Roman Empire Capital, Constantinople?","B. 1454
C. 1457
D. 1458",A. 1453
How many Sajdah are in Quran?,"A. 12
B. 13

D. 15",C. 14
______________book of narration was written by Abdullah Ibn Amr Ibn Al As (RA)?,"B. Imam Bukhari
C. Kittab al Athaar
D. Al Nisai",A. Sahifah-e-Saadiqa
Ibn-e-Maja (Abu Abdullah Muhammad bin Yazeed Al-Maja) wrote _____________book?,"B. Quran fil Asr il Hazir
C. Kitab al Athaar
D. Sunnan wal Ahadith",A. Kitab al Tafsir
Kitab-ul-Shamayel was written by ____________?,"A. Imam Malik
B. Imam Muslim

D. Imam Yousaf",C. Tirmizi
Kitab-ul-Shamayel  relates of to ______________?,"B. Saying of Holy Prophet (PBUH)
C. Muslim Conquests
D. Islamic philosophy",A. Life of the Holy Prophet (PBUH)
"In which Surah of the Holy Quran, the word ” Khatimun Nabiyen ” is mentioned ?","A. Al Falq
B. Al Fateha
C. Al Tauba",D. AL Ahzab
Hazrat Abu Bakar (R.A) Died in____________?,"A. 10th Hijra
B. 11th Hijra

D. 15th Hijra",C. 13th Hijra
Hijaz Mountain are found in_____________?,"A. Iran

C. Kuwait
D. Iraq",B. Suadi Arab
For how many years Hazart Naoh (A.S) lived ?,"A. 550
B. 750
C. 1950",D. 950
Total number of Ghazwas are__________?,"A. 13
B. 23
C. 29",D. 27
Abu jahal was killed in the battle of______________?,"A. Uhad
B. Khandaq

D. Moata",C. Badar
Real name of Abu Jehal was___________?,"B. Talha bin Zubair
C. Hanzla bin Umair
D. Abdullah bin ubai",A. Umer bin Hisham
Which Surah is so called “The Heifer” in Quran?,"B. An-Naml
C. Al-Ankabut
D. None of Above",A. Al-Baqarah
The permission for Tayammum was granted in _________?,"A. 1.A.H
B. 2 A.H
C. 3 A.H",D. 4 A.H
How many stones are thrown at the Jamarat in Hajj ritual?,"A. 5 Stones
B. 6 Stones

D. 8 Stones",C. 7 Stones
“Dua e Qunoot” is recited in_______prayer?,"B. Khasoof
C. Kasoof
D. Istikhara",A. Witr
In which battle Hazrat Amar bin Yasar (RA) was martyred?,"A. Yamama
B. Hanein

D. Badar",C. Safaein
Who was the Prophet which first laid the foundation of Masjid-e-Aqsa ?,"A. Hazart Daood ( A.S)
B. Hazart younus ( A.S)

D. Hazart Suleman (A.S)",C. Hazart Ibrahim ( A.S)
"At whose request , Hazart Abu Bakar ( R.A) entrusted the task of compilation of the holy Quran to Zaid bin Sabit (R.A) ?","A. Hazart Ali ( R.A)
B. Hazart Usman ( R.A)

D. Hazart Abu Bakar ( R.A)",C. Hazart Umer (R.A)
Who firstly arranged and wrote the Quran on paper in book form?,"A. Hazart Usman ( R.A)
B. Hazart Abu Bakar ( R.A)

D. Hazart Hafsa (R.A)",C. Hazart Zaid bin sabit ( R.A)
Hazrat Umar was born on _________?,"A. 571 AD
B. 588 AD
C. 592 AD",D. 584 AD
How many manzils are there in Quran?,"A. 5

C. 9
D. None of these",B. 7
Real name of Hazrat Abu Huraira (RA) was___________?,"B. Abdul Rehman Ibne Talib
C. Abdul Rehman Ibne Adi
D. None of these",A. Abdul Rehman Ibne Sakhr Ad-Dausi
The Battle Of Uhad was fought in which hijri ?,"B. 2 Hijri
C. 4 Hijri
D. None of these",A. 3 Hijri
"The real name of Bibi Umm-ul-Banin, she was the wife of Hazrat Ali?","A. Laila

C. Sofia
D. Umemah",B. Fatima
The mother name of Hazrat Hajira?,"A. Pharoah of Iran
B. Pharoah of Syria

D. None of the above",C. Pharoah of Egypt
Who was the writer of last Wahi?,"A. Hazrt Saad bin Abi Waqas R.A
B. Hazrat Zaid bin Sabit R.A

D. None of the above",C. Hazrat Ubai bin Kaab R.A
Who was second Prophet after Hazrat Adam a.s?,"A. Hazrat Nooh a.s
B. Hazrat Moosa a.s

D. Hazrat Ibrahim a.s",C. Hazrat Shees a.s
Who recognized first Muhammad p.b.u.h as Prophet of Allah?,"B. Hazrat Abdul Mutalib
C. Hazrat Ali
D. Hazrat Ameer Hamza",A. Warqa Bin Nofil
What was religion of Warqa Bin Nofil?,"B. Jew

D. None of these",A. Christian
How many years the Hazrat Umar R.A was younger than the Prophet Muhammad(PBUH)?,"A. 10 years

C. 17 years
D. None of these",B. 13 years
The Original name of King Al-Najashi was?,"A. Abrah

C. Musah
D. Sukhwa",B. Armah
Najashi was king of_________?,"A. Syria
B. Egypt

D. Yemen",C. Ethiopia
Tulunid Dynasty was founded by Ahmad ibn Tulun in ________?,"A. Khurasan
B. Iraq

D. None of these",C. Egypt
Constantinople fell into the hands of the Muslims in  __________ ?,"B. 1543
C. 1354
D. None of the above",A. 1453
When did the Ottomans cross into Europe __________ ?,"A. 1455
B. 1356

D. None of the above",C. 1357
The city of FUSTAT was founded by ________ ?,"B. Hazrat Umar bin Khattab
C. Hazrat Khalid bin Walid
D. None of the above",A. Amr bin Al-As
"Prophet Muhammad (PBUH) sent his messengers to the kings beyond Arabia calling them to Islam. In order to authenticate the credentials of his messengers, a __________ seal was made.","A. Golden

C. Metallic
D. Wooden",B. Silver
The Holy Prophet (PBUH) gave the title of_________ to Hazrat Abdullah R.A ?,"B. Ameen-ul-Ummat
C. Khateeb-e-Rasoolullah (SAW)
D. Sheikh-ul-Islam",A. Zulbujadeen
The Holy Prophet (PBUH) gave the title of_________ to Hazrat Amr bin al-Aas R.A ?,"B. Saim-ul-Nahar
C. Khair-ut-Tabe’en
D. Maizban-e-Rasool",A. Sayyed-ul-Muslimeen
The Holy Prophet (PBUH) gave the title of_________ to Abu Zar Ghaffari R.A ?,"B. Ameen-ul-Ummat RA
C. Khair-ut-Tabe’en RA
D. Maizban-e-Rasool",A. Sheikh-ul-Islam RA
The Holy Prophet (PBUH) gave the title of _____________ to Hazrat Huzefa bin -al-Yaman R.A ?,"B. Sayyed-ul-Muslimeen
C. Turjuman-ul-Quran
D. Naqeeb-e-Ansar",A. Mahram-e-Raza-e-Nabuwat
The Holy Prophet (PBUH) gave the title of_________ to Hazrat Owais Qarni R.A ?,"B. Sayyed-ul-Muslimeen
C. Turjuman-ul-Quran
D. Naqeeb-e-Ansar",A. Khair-ut-Tabe’en
Hazrat Ibn Abbas (RA) had the title of ____________ ?,"B. Khair-ul-Bashr
C. Ameen-ul-Ummat
D. Sayyed-ul-Muslimeen",A. Turjuman-ul-Quran
The Holy Prophet (PBUH) gave the title of_________ to Naqeeb-e-Ansar ?,"B. Hazrat Salman Farsi RA
C. Hazrat Saeed bin Zaid RA
D. Hazrat Abdullah Jhesh RA",A. Hazrat Abu Talha Ansari RA
The Holy Prophet (PBUH) gave the title of_________ to Hazrat Salman Farsi ?,"A. Afzal-ul-Bashr

C. Naqeeb-e-Islam
D. Zul-Shadatain",B. Sultan-ul-Khair
What is the primary emphasis of the Qur’an upon?,"A. The Prophethood of Prophets

C. The Hereafter Life
D. None of these",B. The Doctrine of Tauheed
Which of the following the Qur’an considers as an unpardonable sin?,"A. Lie
B. Jealousy

D. Hypocrisy",C. Shirk
The Holy Prophet (PBUH) gave the title of_________ to Hazrat Salman Farsi ?,"B. Zul-Shadatain
C. Naqeeb-e-Islam
D. Zul-Noorain",A. Sultan-ul-Khair
“Zul Shadatain” is the title of __________ ?,"B. Hazrat Salman Farsi RA
C. Hazrat Saeed bin Zaid RA
D. Hazrat Abdullah Jhesh RA",A. Hazrat Khuzaima bin Thabit
The Holy Prophet (PBUH) gave the title of_________ to Hazrat Usama bin Zaid R.A ?,"A. Ameen-ul-Ummat
B. Sayyed-ul-Muslimeen
C. Khair-ul-Tabe’en",D. Hub Rasool-Ullah
How Many Ayats (verses) are in Surah Al-?ujur?t?,"A. 12
B. 10

D. 22",C. 18
Surah al-Dukhan means___________?,"A. Rain
B. Water
C. Cloud",D. Smoke
How many Sunnah’s are in four obligations of Ablution?,"A. 10

C. 18
D. 15",B. 13
Name the mother of Hazrat Yousaf (???? ??????)?,"A. Sara

C. Nafeesa
D. Zainab",B. Raheel
In Masjid e Aqsa the word Aqsa means___________?,"B. Near
C. Highest
D. Oldest",A. Far away
Which Jewish tribe was expelled from Madinah after the Battle of Badr?,"A. Banu Nazir

C. Banu Quiraiza
D. Banu Aus",B. Banu Qaynuqa
Who was the first lady inspector of Madinah appointed by Hazrat Umar (R.A) ?,"B. Rufaida Al-Aslamia
C. Hazrat Ayesha
D. None of these",A. Umm Al-shifaa bint Abdullah
Who was the leader of infidels during the Ghazwa-e-Uhud?,"B. Abu Jehl
C. Abu Lahab
D. None of these",A. Abu Sufyan
Name of Surah of Holy Quran which mentions the rights of the parents?,"A. Surah Ahzab

C. Surah Mudassar
D. Surah Al Maeda",B. Surah Luqman
Which Surah of Holy Quran throws light on the Halal and Haram of sacrificial animals?,"B. Surah Al Imran
C. Surah Al Nehal
D. Surah Al Raad",A. Surah Al-Ma’idah
What was real name of Hazrat Abu Baker (R.A)?,"B. Abu Turab
C. Sadiq e Akber
D. Saraqa bin jasham",A. Abdullah ibn Uthman
‘Jalsa’ in Namaz is _________?,"A. Farz
B. Sunnah

D. None of these",C. Wajib
The Title given to the pioneers of Islam was___________?,"A. Mushahidoon al Awwalum
B. Muslimoon al Awwalun
C. Al-awwalun",D. Assabiqoon al Awwalun
Which Tawaf is known as Welcome Tawaf?,"A. Tawaf al-Ifadha

C. Tawaf Al-Wadaa
D. Tawaf Al-Nafl",B. Tawaf-ul-Qudoom
Which Tawaf is Also known as the Farewell Tawaf?,"A. Tawaf Al-Umrah

C. Tawaf Al-Ifada
D. Tawaf Al-Nafl",B. Tawaf Al-Wadaa
What is meaning of ‘ Man O Salwa ‘ in islam ?,"A. House of Angels

C. Name of Rock
D. Door of Hell",B. Food of Heaven
When did the lady named Zainab poisned Holy Prophet(PBUH) ?,"A. Conquest of Makkah

C. Ghazw-e-Uhd
D. None of these",B. Conquest of Khyber
What was the age of Hazart Umer R.A when the embracced islam ?,"A. 27 years
B. 28 years
C. 29 years",D. 32 years
"How many times, the word ‘Allah’, is repeated in the Holy Quran?","A. 2694

C. 2695
D. None of these",B. 2698
When did Prophet Muhammad (PBUH) visit Ta’if?,"B. 9th Nabvi
C. 8th Nabvi
D. None of these",A. 10th Nabvi
Hazrat zakirya was the contemporary of_________?,"B. Hazrat Moosa a.s
C. hazrat Haroon
D. None",A. Hazrat Isa a.s
__________ was the carpenter ?,"A. Hazrat Moosa a.s
B. Hazrat Issa a.s

D. None of these",C. Hazrat Zakirya
jihad means____________?,"A. To Fight
B. To Conquer

D. To Obey",C. To Struggle
__________ cured the victims of leprosy as a miracle ?,"A. Hazrat Idrees a.s

C. Hazrat yahya a.s
D. None",B. Hazrat Issa a.s
To which Prophet did Jews call the son of ALLAH?,"A. Hazrat Yaqoob A.S
B. Hazrat Idress A.S
C. Hazrat Essa A.S",D. Hazrat Uzair A.S
” Atique” is the title of which companion of Holy Prophet Muhammad (SAW) ?,"B. Hazrat Umar -e- Farooq (RA)
C. Hazrat Usman Ghani (RA)
D. None of these",A. Hazrat Abu Bakar Siddique (RA)
Charter of Medina was issued on 1.A.H and it had _______ Articles ?,"B. 58
C. 52
D. None of these",A. 47
The total number of people Migrated to Abyssinia in 613 AD?,"A. 5
B. 10

D. None of these",C. 15
Hazart Amina R.A belonged to _________ tribe ?,"A. Banu Qurish

C. Banu Hashim
D. None of these",B. Bani Zohra
The last ruler of Ummyad was_________?,"A. Hakam second

C. Muawiya second
D. Hasham",B. Marwan second
Who is the real founder of Abbasid ?,"A. Mamon
B. Jafar

D. None of these",C. Al-Mansur
The relationship of Hazrat Loot (AS) with Hazrat Ibrahim (AS) is___________?,"A. Cousin
B. Brother

D. None of these",C. Nephew
Which Prophet of Allah had minimum age?,"A. Hazrat Adam (A.S)

C. Hazrat Moosa  (A.S)
D. None of these",B. Hazrat Muhammad (SAW)
"During the “Holy Migration to Madina”, ________________ spied on Prophet (PBUH)?","A. Waleed bin Utbah
B. Sehl bin Amr
C. Amr bin Hasham (Abu Jehl)",D. Saraqa bin Sajjel
