question,wrong_choices,correct_answer
"How many days Imran Khan served as Prime Minister of Pakistan?","1334 days, 1333 days, 1331 days","1332 days"
"How many months Imran Khan served as Prime Minister of Pakistan?","44 months 12 days, 44 months 23 days, 45 months","43 months 23 days"
"How long did Imran Khan served as Prime Minister of Pakistan?","3 years 2 month 23 days, 4 years one month 13 days, 3 years, 6 months 29 days","3 years 7 months 23 days"
"Jamaatud Dawa (JuD) Chief Hafiz Muhammad Saeed sentenced to ____ years in jail for terrorism?","14, 25, None of these","33"
"Who is the Current Prime Minister of Pakistan?","Imran Khan, Shahid Khaqan Abbasi, Nawaz Sharif","Shehbaz Sharif"
"Shahbaz Sharif elected as __________ Prime Minister of Pakistan?","22nd, 24rd, None of these","23rd"
"Shehbaz Sharif was elected as the 23rd prime minister of Pakistan on ____________?","April 10, 2022, April 12, 2022, None of these","April 11, 2022"
"Who becomes first Prime Minister in Pakistan’s history to have been removed from office through a no-confidence vote ?","Nawaz sharif, Benezir Bhutto, None of these","Imran Khan"
"___________ Votes have been casted in favor of No Confidence motion against Prime Minister Imran Khan?","184 Votes, 194 Votes, None of these","174 Votes"
"The opposition’s no-trust motion against Prime Minister Imran Khan succeeded on __________?","9th April 2022, 11th April 2022, None of these","10th April 2022"
"When Imran Khan lost Vote of Confidence ?","3rd April 2022, 9th April 2022, None of these","10th April 2022"
"Pakistan Speaker National assembly Asad Qaiser Resign on _________ 2022 ?","10 April, 11 April, None of these","9 April"
"Which of the following date Imran Khan’s government restored by Supreme Court Of Pakistan?","8th April, 9th April, 10th April","7th April"
"Strength needed for success of NO-Confidence Motion in National Assembly is __________?","170/342, 176/342, None of these","172/342"
"Name the Deputy Speaker National Assembly, who dismissed the no-trust resolution against Prime Minister Imran assembly session on 3rd April 2022?","Asad Qaiser, Sadiq Sanjrani, Ayaz Sadiq","Qasim Suri"
"President Dr Arif Alvi dissolved National Assembly on the advise PM Imran Khan on __________?","2nd April 2022, 4th April 2022, None of these","3rd April 2022"
"Under which Article of the Constitution The president of Pakistan Dr Arif Alvi has approved the advice of the prime minister of Pakistan to dissolve the National Assembly ?","Under the Article 58 (1), Under the Article 48(1), None of these","Both"
"Who dissolved Imran Khan’s government?","Mamnoon Hussain, Asad Qaisar, Qasim suri","Dr Arifur Rehman Alvi"
"No-confidence motion against Prime Minister Imran Khan was rejected on ___________?","2nd April, 4th April, None of these","3rd April"
"Date of voting on No-confidence motion in national assembly was ___________?","1st April, 2nd April, 4th April","3rd April"
"Voting for the Second phase of local body election in KP’s slated to take place in 18 districts on ____________?","March 27, 2022, April 4, 2022, None of these","March 31, 2022"
"Which Pakistani organization is tasked with boosting health sector capacity in 12 countries?","King Edward medical College(KEMC), Pakistan Institute of Medical sciences (PIMS), None of these","The health Services Academy(HSA)"
"What is the name of British-Pakistani actor/actress who has become the first Muslim to win the Academy Award for best live-action short film?","Ismail Merchant, Shameela Bakhsh, Meryam Joobeur","Riz Ahmed"
"What is the Pakistan’s rank in the 2022 UN World Happiness report?","105th, 109th, None of these","121st"
"23rd March celebrated as ________ occasion of Qarar-e-Dad of Pakistan?","82nd, 81st, 80th","83rd"
"Azam Khan has been appointed as executive director and alternate executive director of ……………..the for a term of four years, starting from November 1, 2022","IMF, Islamic Development bank, Asian development Bank","World Bank"
"Theme of 48th Session of the Council of Foreign Ministers of OIC held in Islamabad on 22-23 March?","Together against Islamophobia, Unity and solidarity for Justice and Peace, The Muslim World Challenges and Expanding Opportunities","Partnering for Unity, Justice and Development"
"Pakistan signs deal to avoid $________bn penalty in Reko Diq case on 20 March 2022?","$19 billion, $9 billion, None of these","$11 billion"
"Pakistan’s first home Test series against Australia in 24 years ended in _________?","Won by Pakistan, tame draw, None of these","Won by Australia"
"48th Session of Foreign Ministers of OIC to be held on: _________?","March 18-20, March 19-20, March 24-25","March 22-23"
"48th Session of Foreign Ministers of OIC to be held in: _________?","Istanbul, Tashkent, Lahore","Islamabad"
"Which international bank start 7.9 Billion $ Dollar projects In Pakistan?","World Bank, IMF, None of these","Asian Development Bank"
"Punjab Culture Day was celebrated on __________?","9 March, 12 March, 16 March","14 March"
"Pakistan government decided to send ______emergency aid to Ukraine?","Rs70 million, Rs80 million, None of these","Rs60 million"
"J-10C is inducted into PAF fleet to counterweight India’s____________?","Tejas, MiG-29, Mirage 2000","Rafale"
"J-10C is a ____________ generation aircraft?","6th, 5th, 4th","4.5th"
"Pakistan recently inducted _________ aircraft in PAF?","F-18, F-35, JF-17","J-10C"
"Who is the first international boxer from Gilgit Baltistan?","Ahmed Ali, Haider Khan, None of these","Usman Wazeer"
"Who is the current Chairman of NAB ( National Accountability Bureau) Pakistan?","Aftab Sultan, Abdul Rauf Ch, Justice (retired) Javed Iqbal","Lt Gen (retd) Nazir Ahmed Butt"
"When was the no-confidence motion tabled against the Prime Minister Imran Khan?","9 march 2022, 10 march 2022, None of these","8 march 2022"
"The State Bank of Pakistan (SBP) has directed banks to employ at least ________ percent of women in the workforce by 2023?","30 percent, 40 percent, None of these","20 percent"
"The government approved _________ billion for PM’s relief package?","Rs103 billion, Rs400 billion, None of these","Rs303 billion"
"Economic Coordination Committee (ECC) of the Cabinet approved __________ subsidy for 19 kitchen items for Ramazan Relief Package?","Rs4.28bn, Rs5.28bn, None of these","Rs8.28bn"
"Pakistan’s first home Test match against Australia in 24 years ended in _________?","Won by Australia, Won by Pakistan, None of these","tame draw"
"Pakistan launches ______________ Framework on International Women’s Day on 8 March?","National Plaining Policy Framework, National Youth Policy Framework, None of these","National Gender Policy Framework"
"For a no-confidence motion to be successful, the support of a simple majority ______ of the total 342 members in the lower house of parliament is required?","152, 180, None of these","172"
"Opposition leaders submitted the no-confidence motion against Prime Minister Imran Khan on ____________?","March 4, 2022, March 6, 2022, None of these","March 8, 2022"
"According to ISPR, How many terrorists were killed in an intelligence-based operation in Turbat, Balochistan?","9, 13, None of these","7"
"Imran Ismail was the ________ Governor of Sindh?","26th, 29th, None of these","33rd"
"The Aurat March (Women’s March) day first time observed in Pakistan in which year ?","2017, 2019, 2020","2018"
"When president of Pakistan Rafique Tarar Died?","6 March 2022, 5 March 2022, None of these","7 March 2022"
"A suicide blast kills dozens inside a Shia mosque shook Peshawar’s Kocha Risaldar area on ___________?","March 1, 2022, March 5, 2022, None of these","March 4, 2022"
"Pakistan’s Commissioner for Indus Waters is ___________?","Aftab shaikh, Aizaz Chaudary D Aijaz Awan","Mehr Ali Shah"
"Punjab cabinet approved ________% job quota for three division of South Punjab?","15.8%, 38.8%, None of these","28.8%"
"Who becomes first Hindu LT Colonel in Pakistan Army?","Sam Manekshaw, Vikram Batra, None of these","Kailash Kumar"
"Who won TikTok BATTER OF THE TOURNAMENT Award in HBLPSL 7?","Shan Masood, Babar Azam, Rile Roussow","Fakhar Zaman"
"Lahore Qalandars won PSL 7 from Multan Sultans from how many runs?","24, 44, None of these","42"
"Who won the PLAYER OF THE MATCH award in the FINAL of HBLPSL 7?","Muhammad Rizwan, David weise, Rile Roussow","Muhammad Hafeez"
"Who won the PLAYER OF THE TOURNAMENT award of HBLPSL 7?","Shadab Khan, Fakhar Zaman, Tim David","Muhammad Rizwan"
"Who was the Top Scorer of PSL season 7 2022?","Muhammad Hafeez, Muhammad Rizwan, None of these","Fakhar Zaman"
"Who was the top wicket taker of PSL season 7 2022?","Shahnawaz Dahani, Imran Tahir, None of these","Shaheen Shhah Afiridi"
"Pakistan Super League Session 7 final played between:","Karachi kings vs Quetta Gladiators, Multan Sultan vs Peshawar Zalmi, Islamabad United vs Lahore Qalandars","Multan Sultan vs Lahore Qalandars"
"Pakistan Super League PSL 2022 Season 7 Won by_________ ?","Karachi kings, Quetta gladiators, Multan Sultan","Lahore Qalandars"
"The National Bank of Pakistan (NBP) has been fined more than _________ million by United States authorities for anti-money laundering violations?","$45 million, $75 million, None of these","$55 million"
"Which Pakistani bank has been penalised with heavy fine by US authorities?","SBP, HBL, None of these","NBP"
"Which country is intended to establish its permanent mission in Pakistan?","Egypt, Morocco, None of the above","Ethiopia"
"The RUNNERS UP of the HBLPSL 7 is ___________?","Islamabad United, Peshawar Zalmi, Quetta Gladiators","Multan Sultan"
"Who won J. BOWLER OF THE TOURNAMENT Award in HBLPSL 7?","Shaheen Shah Afridi, Michael Jordan, Liam Dawson","Shadab Khan"
"Who won the Jubilee Insurance WICKETKEEPER OF THE TOURNAMENT Award in HBLPSL 7?","Michael Clerk, Azam Khan, Phil Salt","Muhammad Rizwan"
"Who won the OSAKA Batteries FIELDER OF THE TOURNAMENT award in HBLPSL 7?","Shadab Khan, Liam Livingston, Haider Ali","Khushdil Shah"
"Which team won Golootlo SPIRIT OF CRICKET Award in HBLPSL 7?","Lahore Qalanders, Islamabad United, Karachi Kings","Multan Sultan"
"Who won SK ZIC Motor Oil EMERGING PLAYER OF THE TOURNAMENT Award in HBLPSL 7?","Mir Hamza, Tim David, Shahnawaz Dhani","Zaman Khan"
"Who won Parkview City UMPIRE OF THE TOURNAMENT Award in HBLPSL 7?","Aleem Dar, Richard Illingworth, Michael Gough","Rashid Riaz"
"Name of first female AIG of KPK Police?","Ayesha Malik, Sara gill, None of these","Ayesha Gul"
"Who hit the longest Six 108 meters in HBL PSL 7?","Shahid Afridi, Shoaib Malik, Ruthrford","Tom Kohler Cadmore"
"First Super Over of HBL PSL 7 was played between _________?","Islamabad United vs Queta Gladiator, Lahore Qalandar vs Multan Sultans, None of these","Lahore Qalandar vs Peshawar Zalmi"
"Who won Brighton Paint AL-ROUNDER OF THE TOURNAMENT Award in HBLPSL 7?","Liam Dawson, Anwar Ali, David Weise","Khushdil Shah"
"Name of Pakistani Olympian hockey Player who was the part of hockey team in 1960, died recently in February 2022 ?","Abdul Rasool, Abdul Ghafoor Khan, None of these","Abdul Waheed Khan"
"Which team has won 9 out of 10 matches in PSL-7 and has made a record of winning most of the matches in the PSL?","Islamabad United, Peshawar Zalmi, Lahore Qalandars","Multan Sultans"
"Who is the Current Advisor to Sindh Chief minister on Prisons Affairs ?","Zia Abbas Shah, Jam Khan shoro, Muhammad Ismail Rahu","Mir Aijaz Khan jakhrani"
"The International Islamic Trade Finance Development Corporation (ITFC) approved _______financing for Pakistan in February,2022?","$1.3bn, $1.4bn, None of these","$1.2bn"
"Federal government will use “eyes in the sky” to monitor 34 foreign funded projects in________?","Punjab, Sindh, None of these","Khyber Pakhtunkhwa"
"Which team in PSL 7 has lost most matches?","Quetta Gladatiors, Multan Sultans, Lahore Qalandars","Karachi Kings"
"Pakistan awards ___________ to Bill Gates for public health services on 17 Feb 2022?","Hilal e imtiaz, Nishan e Pakistan, None of these","Hilal-e-Pakistan"
"Karachi Kings registered their first win defeating ________ in PSL-7?","Islamabad United, Peshawar Zalmi, Multan Sultans","Lahore Qalandars"
"Who is the captain of Lahore Qalandars in PSL 2022?","Muhammad Hafeez, Fakhar Zaman, None of these","Shaheen Afridi"
"Which team has lost its first 8 matches in PSL-7 ?","Islamabad United, Peshawar Zalmi, Lahore Qalandars","Karachi Kings"
"According to recent study, Which is the most polluted river in the world?","Amur River, Jordan River, None of these","River Ravi"
"Microsoft co-founder Bill Gates first-ever visit to Pakistan was on ____________?","February 15, 2022, February 16, 2022, None of these","February 17, 2022"
"According to the PTA data which of the following is best network in Pakistan?","Mobilink, Ufone, Telenor","Zong"
"Pak­istan Democratic Move­ment (PDM) is an alliance of _______ parties?","7, 9, 13","11"
"Karachi Askari Park has been renamed as ____________?","Pakistan National Park, Nadia Hussain Amusement Park, None of these","Kashmir Park"
"When PM Imran Khan launched the second phase of Raast?","February 14, 2022, February 16, 2022, None of these","February 15, 2022"
"Total number of seats in National Assembly of Pakistan are ____________?","306, 326, 342","336"
"Which federal minister secure 1st position in “top 10 best performing federal ministries” by PTI government?","Asad Umar (Ministry of Planning, Development and Special Initiatives), Dr Sania Nishtar (Poverty Alleviation and Social Safety Division), Shafqat Mahmood (Ministry of Federal Education and Professional Training)","Murad Saeed (Ministry of Communications)"
